"B01003_001E","B01003_001M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","id","Geographic Area Name"
"4634","528","1400000US06037900806","Census Tract 9008.06, Los Angeles County, California"
"4018","367","1400000US06037900900","Census Tract 9009, Los Angeles County, California"
"4895","233","1400000US06037901003","Census Tract 9010.03, Los Angeles County, California"
"12463","818","1400000US06037901004","Census Tract 9010.04, Los Angeles County, California"
"2094","255","1400000US06037901007","Census Tract 9010.07, Los Angeles County, California"
"2744","228","1400000US06037901008","Census Tract 9010.08, Los Angeles County, California"
"5388","443","1400000US06037901009","Census Tract 9010.09, Los Angeles County, California"
"5723","531","1400000US06037901010","Census Tract 9010.10, Los Angeles County, California"
"5314","320","1400000US06037901011","Census Tract 9010.11, Los Angeles County, California"
"5519","506","1400000US06037901101","Census Tract 9011.01, Los Angeles County, California"
"5337","384","1400000US06037901102","Census Tract 9011.02, Los Angeles County, California"
"10783","710","1400000US06037901205","Census Tract 9012.05, Los Angeles County, California"
"1634","305","1400000US06037901209","Census Tract 9012.09, Los Angeles County, California"
"1631","239","1400000US06037901210","Census Tract 9012.10, Los Angeles County, California"
"3853","327","1400000US06037901213","Census Tract 9012.13, Los Angeles County, California"
"6345","691","1400000US06037910001","Census Tract 9100.01, Los Angeles County, California"
"7723","876","1400000US06037910002","Census Tract 9100.02, Los Angeles County, California"
"1863","222","1400000US06037910101","Census Tract 9101.01, Los Angeles County, California"
"4063","526","1400000US06037910201","Census Tract 9102.01, Los Angeles County, California"
"5823","522","1400000US06037910202","Census Tract 9102.02, Los Angeles County, California"
"1225","207","1400000US06037910205","Census Tract 9102.05, Los Angeles County, California"
"3776","252","1400000US06037910206","Census Tract 9102.06, Los Angeles County, California"
"6033","379","1400000US06037910207","Census Tract 9102.07, Los Angeles County, California"
"6210","422","1400000US06037910208","Census Tract 9102.08, Los Angeles County, California"
"5134","370","1400000US06037910209","Census Tract 9102.09, Los Angeles County, California"
"7239","540","1400000US06037910210","Census Tract 9102.10, Los Angeles County, California"
"3874","402","1400000US06037910301","Census Tract 9103.01, Los Angeles County, California"
"5517","487","1400000US06037910302","Census Tract 9103.02, Los Angeles County, California"
"6359","416","1400000US06037910401","Census Tract 9104.01, Los Angeles County, California"
"3583","384","1400000US06037910402","Census Tract 9104.02, Los Angeles County, California"
"2278","314","1400000US06037910403","Census Tract 9104.03, Los Angeles County, California"
"4284","397","1400000US06037910404","Census Tract 9104.04, Los Angeles County, California"
"5218","554","1400000US06037910501","Census Tract 9105.01, Los Angeles County, California"
"4537","505","1400000US06037910502","Census Tract 9105.02, Los Angeles County, California"
"4254","394","1400000US06037910504","Census Tract 9105.04, Los Angeles County, California"
"3217","262","1400000US06037910505","Census Tract 9105.05, Los Angeles County, California"
"6726","609","1400000US06037910601","Census Tract 9106.01, Los Angeles County, California"
"4433","312","1400000US06037910602","Census Tract 9106.02, Los Angeles County, California"
"6928","547","1400000US06037910603","Census Tract 9106.03, Los Angeles County, California"
"4715","545","1400000US06037910605","Census Tract 9106.05, Los Angeles County, California"
"3121","266","1400000US06037910606","Census Tract 9106.06, Los Angeles County, California"
"11613","827","1400000US06037910705","Census Tract 9107.05, Los Angeles County, California"
"6301","568","1400000US06037910706","Census Tract 9107.06, Los Angeles County, California"
"5420","418","1400000US06037910707","Census Tract 9107.07, Los Angeles County, California"
"2039","266","1400000US06037910709","Census Tract 9107.09, Los Angeles County, California"
"7655","812","1400000US06037910711","Census Tract 9107.11, Los Angeles County, California"
"2904","366","1400000US06037910712","Census Tract 9107.12, Los Angeles County, California"
"5787","410","1400000US06037910713","Census Tract 9107.13, Los Angeles County, California"
"3870","324","1400000US06037910714","Census Tract 9107.14, Los Angeles County, California"
"6653","655","1400000US06037910715","Census Tract 9107.15, Los Angeles County, California"
"5770","391","1400000US06037910716","Census Tract 9107.16, Los Angeles County, California"
"2964","357","1400000US06037910804","Census Tract 9108.04, Los Angeles County, California"
"4722","477","1400000US06037910805","Census Tract 9108.05, Los Angeles County, California"
"6424","373","1400000US06037910807","Census Tract 9108.07, Los Angeles County, California"
"3445","247","1400000US06037910808","Census Tract 9108.08, Los Angeles County, California"
"2070","152","1400000US06037910809","Census Tract 9108.09, Los Angeles County, California"
"2599","247","1400000US06037910810","Census Tract 9108.10, Los Angeles County, California"
"179","118","1400000US06037910811","Census Tract 9108.11, Los Angeles County, California"
"363","111","1400000US06037910812","Census Tract 9108.12, Los Angeles County, California"
"4080","519","1400000US06037910813","Census Tract 9108.13, Los Angeles County, California"
"3926","602","1400000US06037911001","Census Tract 9110.01, Los Angeles County, California"
"172","47","1400000US06037920011","Census Tract 9200.11, Los Angeles County, California"
"1111","114","1400000US06037920012","Census Tract 9200.12, Los Angeles County, California"
"7174","444","1400000US06037920013","Census Tract 9200.13, Los Angeles County, California"
"6578","300","1400000US06037920015","Census Tract 9200.15, Los Angeles County, California"
"3563","257","1400000US06037920016","Census Tract 9200.16, Los Angeles County, California"
"4309","375","1400000US06037920017","Census Tract 9200.17, Los Angeles County, California"
"2024","105","1400000US06037920018","Census Tract 9200.18, Los Angeles County, California"
"6501","597","1400000US06037920020","Census Tract 9200.20, Los Angeles County, California"
"2615","226","1400000US06037920023","Census Tract 9200.23, Los Angeles County, California"
"386","77","1400000US06037920026","Census Tract 9200.26, Los Angeles County, California"
"7091","348","1400000US06037920028","Census Tract 9200.28, Los Angeles County, California"
"5632","398","1400000US06037920029","Census Tract 9200.29, Los Angeles County, California"
"5088","409","1400000US06037920030","Census Tract 9200.30, Los Angeles County, California"
"4343","273","1400000US06037920031","Census Tract 9200.31, Los Angeles County, California"
"3558","231","1400000US06037920032","Census Tract 9200.32, Los Angeles County, California"
"598","161","1400000US06037920033","Census Tract 9200.33, Los Angeles County, California"
"3790","404","1400000US06037920034","Census Tract 9200.34, Los Angeles County, California"
"6895","550","1400000US06037920035","Census Tract 9200.35, Los Angeles County, California"
"3145","256","1400000US06037920036","Census Tract 9200.36, Los Angeles County, California"
"10318","1105","1400000US06037920037","Census Tract 9200.37, Los Angeles County, California"
"1710","218","1400000US06037920038","Census Tract 9200.38, Los Angeles County, California"
"2191","193","1400000US06037920039","Census Tract 9200.39, Los Angeles County, California"
"3979","341","1400000US06037920040","Census Tract 9200.40, Los Angeles County, California"
"1668","227","1400000US06037920041","Census Tract 9200.41, Los Angeles County, California"
"6990","374","1400000US06037920042","Census Tract 9200.42, Los Angeles County, California"
"7130","365","1400000US06037920043","Census Tract 9200.43, Los Angeles County, California"
"2399","147","1400000US06037920044","Census Tract 9200.44, Los Angeles County, California"
"4282","230","1400000US06037920045","Census Tract 9200.45, Los Angeles County, California"
"5466","381","1400000US06037920102","Census Tract 9201.02, Los Angeles County, California"
"2933","144","1400000US06037920104","Census Tract 9201.04, Los Angeles County, California"
"3381","249","1400000US06037920106","Census Tract 9201.06, Los Angeles County, California"
"6295","375","1400000US06037920107","Census Tract 9201.07, Los Angeles County, California"
"5386","223","1400000US06037920108","Census Tract 9201.08, Los Angeles County, California"
"5696","288","1400000US06037920109","Census Tract 9201.09, Los Angeles County, California"
"3088","148","1400000US06037920110","Census Tract 9201.10, Los Angeles County, California"
"2738","206","1400000US06037920111","Census Tract 9201.11, Los Angeles County, California"
"4211","218","1400000US06037920112","Census Tract 9201.12, Los Angeles County, California"
"6518","399","1400000US06037920114","Census Tract 9201.14, Los Angeles County, California"
"3957","213","1400000US06037920115","Census Tract 9201.15, Los Angeles County, California"
"5481","373","1400000US06037920116","Census Tract 9201.16, Los Angeles County, California"
"6035","272","1400000US06037920118","Census Tract 9201.18, Los Angeles County, California"
"1974","103","1400000US06037920119","Census Tract 9201.19, Los Angeles County, California"
"5393","238","1400000US06037920200","Census Tract 9202, Los Angeles County, California"
"1608","175","1400000US06037920303","Census Tract 9203.03, Los Angeles County, California"
"5826","397","1400000US06037920312","Census Tract 9203.12, Los Angeles County, California"
"4821","428","1400000US06037920313","Census Tract 9203.13, Los Angeles County, California"
"2920","171","1400000US06037920314","Census Tract 9203.14, Los Angeles County, California"
"2854","238","1400000US06037920322","Census Tract 9203.22, Los Angeles County, California"
"6324","546","1400000US06037920326","Census Tract 9203.26, Los Angeles County, California"
"2036","141","1400000US06037920328","Census Tract 9203.28, Los Angeles County, California"
"7152","368","1400000US06037920329","Census Tract 9203.29, Los Angeles County, California"
"3225","203","1400000US06037920330","Census Tract 9203.30, Los Angeles County, California"
"3482","216","1400000US06037920331","Census Tract 9203.31, Los Angeles County, California"
"2438","199","1400000US06037920332","Census Tract 9203.32, Los Angeles County, California"
"6217","447","1400000US06037920334","Census Tract 9203.34, Los Angeles County, California"
"6881","535","1400000US06037920336","Census Tract 9203.36, Los Angeles County, California"
